serial_number,model,capacity_bytes,power_on_hours
WD-WX81A74PNED8,WDC WD5000LPVX,500107862016,17720
Z300GQ27,ST4000DM000,4000787030016,30385
S3010LCD,ST4000DM000,4000787030016,13353
PL1331LAGSGEJH,HGST HMS5C4040ALE640,4000787030016,20888
Z300X81S,ST4000DM000,4000787030016,27728
Z300GQ29,ST4000DM000,4000787030016,30386
Z305HCSB,ST4000DM000,4000787030016,7495
S30114G4,ST4000DM000,4000787030016,14984
MJ1321YNG0Y4SA,Hitachi HDS5C3030ALA630,3000592982016,47540
PL1331LAHDDYUH,HGST HMS5C4040BLE640,4000787030016,5795
ZA10BMLN,ST8000DM002,8001563222016,4665
PL2331LAHB119J,HGST HMS5C4040BLE640,4000787030016,6105
W300J6AA,ST4000DM000,4000787030016,29047
PL1331LAGSPGUH,HGST HMS5C4040ALE640,4000787030016,20557
MK0313YHGGNVUC,Hitachi HDS723030ALA640,3000592982016,48259
Z305AYLP,ST4000DM000,4000787030016,7839
WD-WMC1T1621509,WDC WD30EFRX,3000592982016,34487
PL2331LAGUGMKJ,HGST HMS5C4040ALE640,4000787030016,19756
PL2331LAHDX6XJ,HGST HMS5C4040BLE640,4000787030016,5794
PL1331LAGRKX7H,HGST HMS5C4040ALE640,4000787030016,22279
Z300GQ2Z,ST4000DM000,4000787030016,30393
Z300GQ2Y,ST4000DM000,4000787030016,29705
Z302SYY7,ST4000DM000,4000787030016,11940
Z3014PNL,ST4000DM000,4000787030016,24800
ZA11GDW1,ST8000DM002,8001563222016,1550
Z300GQ2A,ST4000DM000,4000787030016,30458
PL1331LAGTPT3H,HGST HMS5C4040ALE640,4000787030016,20570
Z300GQ2F,ST4000DM000,4000787030016,29157
PL1331LAGSGUAH,HGST HMS5C4040ALE640,4000787030016,22281
MJ0351YNG9YM5A,Hitachi HDS5C3030ALA630,3000592982016,36289
Z3025BLN,ST4000DM000,4000787030016,17050
WD-WCC4N5LVSF8D,WDC WD30EFRX,3000592982016,5559
MK0331YHGRP9EA,Hitachi HDS723030ALA640,3000592982016,44569
Z3059YW0,ST4000DM000,4000787030016,8481
S30114GE,ST4000DM000,4000787030016,14985
ZA11VY74,ST8000DM002,8001563222016,4542
MK0333YHGPEZHC,Hitachi HDS723030ALA640,3000592982016,44895
S300X9DF,ST4000DM000,4000787030016,18127
Z302EZXH,ST4000DM000,4000787030016,14984
Z3025LW2,ST4000DM000,4000787030016,18702
ZA13R1YQ,ST8000DM002,8001563222016,1551
Z300KX4Y,ST4000DM000,4000787030016,28249
13H6A21GS,TOSHIBA DT01ACA300,3000592982016,31675
S3010LCP,ST4000DM000,4000787030016,11921
S300728C,ST4000DM000,4000787030016,24103
Z304KCGM,ST4000DM000,4000787030016,10880
Z305CK5V,ST4000DM000,4000787030016,8142
MJ1311YNG35A0A,Hitachi HDS5C3030ALA630,3000592982016,44868
Z3016RRE,ST4000DM000,4000787030016,24611
MJ1321YNG0J6EA,Hitachi HDS5C3030ALA630,3000592982016,47285
ZA129340,ST8000DM002,8001563222016,2244
ZA12A268,ST8000DM002,8001563222016,2245
PL1310LAG0EMWA,HGST HDS5C4040ALE630,4000787030016,11243
PL2331LAH3XMNJ,HGST HMS5C4040BLE640,4000787030016,6586
PL2331LAGMNWHJ,HGST HMS5C4040BLE640,4000787030016,23720
Z305JG6W,ST4000DM000,4000787030016,7016
Z304J69X,ST4000DM000,4000787030016,10837
Z3029B5V,ST4000DM000,4000787030016,16572
PL2311LAG1AS1C,Hitachi HDS5C4040ALE630,4000787030016,34224
MJ1311YNG37MVA,Hitachi HDS5C3030ALA630,3000592982016,36579
Z30218KC,ST4000DM000,4000787030016,19400
ZA12QFJ0,ST8000DM002,8001563222016,2245
Z3029B1Y,ST4000DM000,4000787030016,18131
PL2331LAGMZLXJ,HGST HMS5C4040BLE640,4000787030016,23384
S300Z3SQ,ST4000DM000,4000787030016,14313
W300BDYS,ST4000DM000,4000787030016,28505
ZA13KFGD,ST8000DM002,8001563222016,807
MJ0351YNGAD5GA,Hitachi HDS5C3030ALA630,3000592982016,35016
Z3029B5E,ST4000DM000,4000787030016,17121
Z4D03F1S,ST6000DX000,6001175126016,15537
PL2331LAHBASTJ,HGST HMS5C4040BLE640,4000787030016,4831
Z3029B5F,ST4000DM000,4000787030016,14985
Z3002Y7B,ST4000DM000,4000787030016,32222
PL2331LAGN118J,HGST HMS5C4040BLE640,4000787030016,22761
S300Z3SW,ST4000DM000,4000787030016,12729
ZA11TKXJ,ST8000DM002,8001563222016,3916
Z1Z0541W,ST4000DX000,4000787030016,31842
ZA142SKG,ST8000DM002,8001563222016,1551
Z305G3JF,ST4000DM000,4000787030016,7667
Z304SZ6V,ST4000DM000,4000787030016,9342
Z4D060ML,ST6000DX000,6001175126016,15416
Z301YK7A,ST4000DM000,4000787030016,5007
PL2331LAGMPPDJ,HGST HMS5C4040BLE640,4000787030016,23222
S301EW0Q,ST4000DM000,4000787030016,4408
ZA142SKH,ST8000DM002,8001563222016,1550
S300CVEZ,ST4000DM000,4000787030016,15489
Z300P9XF,ST4000DM000,4000787030016,27897
ZA10CZD8,ST8000DM002,8001563222016,3919
ZA142SKQ,ST8000DM002,8001563222016,1547
WD-WCC4N0324795,WDC WD30EFRX,3000592982016,24446
PL1331LAHE0KBH,HGST HMS5C4040BLE640,4000787030016,6106
ZA10BW1F,ST8000DM002,8001563222016,5316
MJ0351YNG9U29A,Hitachi HDS5C3030ALA630,3000592982016,34413
ZA13R1YB,ST8000DM002,8001563222016,805
WD-WXA1E42VAV48,WDC WD5000BPKT,500107862016,24538
ZA10QN2W,ST8000DM002,8001563222016,4543
S300XBLJ,ST4000DM000,4000787030016,12873
Z4D041WB,ST6000DX000,6001175126016,15200
PL1331LAGSLVJH,HGST HMS5C4040ALE640,4000787030016,22281
MJ1311YNG5S1XA,Hitachi HDS5C3030ALA630,3000592982016,41117
Z30484LM,ST4000DM000,4000787030016,10899
W300D1ZQ,ST4000DM000,4000787030016,31157
ZA142SK5,ST8000DM002,8001563222016,1551
ZA142SK6,ST8000DM002,8001563222016,1551
S300XBLX,ST4000DM000,4000787030016,12874
S300XBLY,ST4000DM000,4000787030016,12874
S300X39N,ST4000DM000,4000787030016,17192
PL1331LAHBLJLH,HGST HMS5C4040BLE640,4000787030016,4831
ZA142SK9,ST8000DM002,8001563222016,1546
MK0331YHGLJ45A,Hitachi HDS723030ALA640,3000592982016,44163
PL1331LAHD453H,HGST HMS5C4040BLE640,4000787030016,4983
Z3029B59,ST4000DM000,4000787030016,16666
PL2331LAGPHRZJ,HGST HMS5C4040ALE640,4000787030016,22443
Z305BNDZ,ST4000DM000,4000787030016,9193
Z305JG66,ST4000DM000,4000787030016,7015
WD-WCC1T1276696,WDC WD30EFRX,3000592982016,25301
PL1331LAHBSLHH,HGST HMS5C4040BLE640,4000787030016,5000
S300X8VS,ST4000DM000,4000787030016,18127
Z3029B52,ST4000DM000,4000787030016,16665
Z30144VY,ST4000DM000,4000787030016,21412
PL1331LAHBMZDH,HGST HMS5C4040BLE640,4000787030016,5000
PL2331LAGN0KDJ,HGST HMS5C4040BLE640,4000787030016,23422
Z30535FS,ST4000DM000,4000787030016,7854
PL1311LAG386EH,Hitachi HDS5C4040ALE630,4000787030016,33448
Z30535FQ,ST4000DM000,4000787030016,7855
PL2331LAGSTEMJ,HGST HMS5C4040ALE640,4000787030016,21418
MK0331YHGLHM6A,Hitachi HDS723030ALA640,3000592982016,44560
PL1331LAHD435H,HGST HMS5C4040BLE640,4000787030016,5000
PL1331LAGM08YH,HGST HMS5C4040BLE640,4000787030016,23722
PL2331LAGSURLJ,HGST HMS5C4040ALE640,4000787030016,21540
Z304KET2,ST4000DM000,4000787030016,10860
MJ1311YNG25Z4A,Hitachi HDS5C3030ALA630,3000592982016,32120
MK0333YHGPWM9C,Hitachi HDS723030ALA640,3000592982016,44160
Z304JFWG,ST4000DM000,4000787030016,10836
S2ZYJ9CF511681,ST500LM012 HN,500107862016,15890
ZA12660L,ST8000DM002,8001563222016,3918
Z4D04N40,ST6000DX000,6001175126016,15417
MJ1311YNG43Y3A,Hitachi HDS5C3030ALA630,3000592982016,41117
ZA112Y7D,ST8000DM002,8001563222016,4664
PL2331LAHDET9J,HGST HMS5C4040BLE640,4000787030016,6105
W300B2HH,ST4000DM000,4000787030016,30393
Z3051F0B,ST4000DM000,4000787030016,8480
PL1331LAHE084H,HGST HMS5C4040BLE640,4000787030016,6106
WD-WMC1T0883689,WDC WD30EFRX,3000592982016,35618
PL2331LAHB8Y2J,HGST HMS5C4040BLE640,4000787030016,4999
W300B2HQ,ST4000DM000,4000787030016,30388
PL1331LAGRELBH,HGST HMS5C4040ALE640,4000787030016,21751
PL1331LAH14LJH,HGST HMS5C4040BLE640,4000787030016,6566
PL1331LAGT575H,HGST HMS5C4040ALE640,4000787030016,19881
S300Z3SM,ST4000DM000,4000787030016,14313
Z302BVBV,ST4000DM000,4000787030016,14243
PL2331LAGUL9DJ,HGST HMS5C4040ALE640,4000787030016,19758
PL1331LAGTMM1H,HGST HMS5C4040ALE640,4000787030016,19862
W300BNTF,ST4000DM000,4000787030016,30848
MJ1321YNG111KA,Hitachi HDS5C3030ALA630,3000592982016,39073
PL1321LAG3499H,Hitachi HDS5C4040ALE630,4000787030016,33458
W300BNTK,ST4000DM000,4000787030016,30387
PL2331LAHDD6VJ,HGST HMS5C4040BLE640,4000787030016,5794
S301NDP6,ST4000DM000,4000787030016,10327
PL1331LAGTGRAH,HGST HMS5C4040ALE640,4000787030016,20576
Z304JBT5,ST4000DM000,4000787030016,10860
Z305JM83,ST4000DM000,4000787030016,7853
MJ1311YNG3E7RA,Hitachi HDS5C3030ALA630,3000592982016,45753
Z3053F5J,ST4000DM000,4000787030016,2078
W300B2H9,ST4000DM000,4000787030016,30391
Z3014PNE,ST4000DM000,4000787030016,24754
Z300MW35,ST4000DM000,4000787030016,29649
MJ1321YNG14K5A,Hitachi HDS5C3030ALA630,3000592982016,34810
PL1311LAG2AX4H,Hitachi HDS5C4040ALE630,4000787030016,33797
PL2331LAGMM6PJ,HGST HMS5C4040BLE640,4000787030016,24222
Z305D35W,ST4000DM000,4000787030016,7854
Z3040R30,ST4000DM000,4000787030016,10115
PL1331LAHD3NMH,HGST HMS5C4040BLE640,4000787030016,925
Z3041CY2,ST4000DM000,4000787030016,10327
Z302BMWF,ST4000DM000,4000787030016,2414
X4G4K07IFMXB,TOSHIBA MD04ABA500V,5000981078016,14983
PL1311LAG3DW0H,Hitachi HDS5C4040ALE630,4000787030016,32764
PL2331LAGULXJJ,HGST HMS5C4040ALE640,4000787030016,19881
Z305AQQH,ST4000DM000,4000787030016,9178
MJ1321YNG0GVBA,Hitachi HDS5C3030ALA630,3000592982016,47305
ZA13CNEJ,ST8000DM002,8001563222016,805
PL1321LAG2YS4H,Hitachi HDS5C4040ALE630,4000787030016,32474
Z305D2ZL,ST4000DM000,4000787030016,8120
Z305D2ZM,ST4000DM000,4000787030016,8121
Z30262L9,ST4000DM000,4000787030016,19398
MK0311YHGB04GA,Hitachi HDS723030ALA640,3000592982016,43818
PL2331LAGM9Z7J,HGST HMS5C4040BLE640,4000787030016,24241
ZA132M9P,ST8000DM002,8001563222016,755
PL2331LAGSTWSJ,HGST HMS5C4040ALE640,4000787030016,20942
Z305PHKC,ST4000DM000,4000787030016,7520
PL2331LAH2RE1J,HGST HMS5C4040BLE640,4000787030016,6568
Z30127BH,ST4000DM000,4000787030016,26296
MJ1323YNG1SG2C,Hitachi HDS5C3030ALA630,3000592982016,46888
Z305D2ZY,ST4000DM000,4000787030016,6105
PL1331LAGM10UH,HGST HMS5C4040BLE640,4000787030016,22766
PL1321LAG3478H,Hitachi HDS5C4040ALE630,4000787030016,33456
Z305D2ZP,ST4000DM000,4000787030016,1858
PL2331LAH41M5J,HGST HMS5C4040BLE640,4000787030016,6585
Z30272Q5,ST4000DM000,4000787030016,11919
MJ1311YNG38PLA,Hitachi HDS5C3030ALA630,3000592982016,45399
PL1331LAGSLVNH,HGST HMS5C4040ALE640,4000787030016,22282
PL1331LAGSMNWH,HGST HMS5C4040ALE640,4000787030016,22256
ZA13X73D,ST8000DM002,8001563222016,1550
Z300ZJZA,ST4000DM000,4000787030016,25469
MJ0351YNG9VHTA,Hitachi HDS5C3030ALA630,3000592982016,36528
Z304HT0L,ST4000DM000,4000787030016,9822
W300BHZ2,ST4000DM000,4000787030016,30965
PL1331LAHBW2AH,HGST HMS5C4040BLE640,4000787030016,4995
W300H3RH,ST4000DM000,4000787030016,27607
S300ZQXE,ST4000DM000,4000787030016,13159
Z300ZJZT,ST4000DM000,4000787030016,25470
PL2331LAH461RJ,HGST HMS5C4040BLE640,4000787030016,6586
Z300P8V5,ST4000DM000,4000787030016,28038
Z300P8V4,ST4000DM000,4000787030016,28254
PL1331LAHD94WH,HGST HMS5C4040BLE640,4000787030016,2030
Z300P8V9,ST4000DM000,4000787030016,28038
S300ZQXN,ST4000DM000,4000787030016,10681
PL2331LAHDB2TJ,HGST HMS5C4040BLE640,4000787030016,5606
Z304HT0X,ST4000DM000,4000787030016,9807
Z300ZJZY,ST4000DM000,4000787030016,19208
W300H3RX,ST4000DM000,4000787030016,25612
S300XC8Y,ST4000DM000,4000787030016,12861
ZA12LVNB,ST8000DM002,8001563222016,2245
Z3026PJH,ST4000DM000,4000787030016,14242
Z300W0VV,ST4000DM000,4000787030016,27694
PL1331LAGT7ZEH,HGST HMS5C4040ALE640,4000787030016,20096
Z300W0VT,ST4000DM000,4000787030016,26407
Z300P8VK,ST4000DM000,4000787030016,28036
WD-WCC4N0DVVX1V,WDC WD30EFRX,3000592982016,12200
MJ1323YNG0ZWNC,Hitachi HDS5C3030ALA630,3000592982016,47316
Z300ZJZ7,ST4000DM000,4000787030016,25468
Z304JNMF,ST4000DM000,4000787030016,10115
Z304HT06,ST4000DM000,4000787030016,9823
S300XC8L,ST4000DM000,4000787030016,12874
WD-WCC1T1192758,WDC WD30EFRX,3000592982016,24278
S300XC8A,ST4000DM000,4000787030016,12873
W300BHZD,ST4000DM000,4000787030016,30969
Z304JW8K,ST4000DM000,4000787030016,10834
S300XC8E,ST4000DM000,4000787030016,12874
PL1331LAHD2H0H,HGST HMS5C4040BLE640,4000787030016,1389
Z305FSW6,ST4000DM000,4000787030016,7855
Z305FZM4,ST4000DM000,4000787030016,7661
Z305FSW0,ST4000DM000,4000787030016,1983
PL1331LAGSLSNH,HGST HMS5C4040ALE640,4000787030016,21708
PL2331LAHD9PBJ,HGST HMS5C4040BLE640,4000787030016,6106
Z305D2Z8,ST4000DM000,4000787030016,8142
Z302DY8K,ST4000DM000,4000787030016,16664
S301PQ2V,ST4000DM000,4000787030016,9852
Z300WCB6,ST4000DM000,4000787030016,25677
WD-WX11D4446350,WDC WD60EFRX,6001175126016,21253
MJ0351YNGA8MBA,Hitachi HDS5C3030ALA630,3000592982016,35424
MJ1323YNG1SEHC,Hitachi HDS5C3030ALA630,3000592982016,46605
PL2331LAGMP0HJ,HGST HMS5C4040BLE640,4000787030016,23221
Z305D2Z5,ST4000DM000,4000787030016,3373
MJ0351YNGAD7NA,Hitachi HDS5C3030ALA630,3000592982016,34950
ZA12KYYE,ST8000DM002,8001563222016,2245
Z302SYKW,ST4000DM000,4000787030016,11507
Z30111M7,ST4000DM000,4000787030016,25471
PL2331LAGRLYGJ,HGST HMS5C4040ALE640,4000787030016,22444
PL1331LAHD43GH,HGST HMS5C4040BLE640,4000787030016,5794
ZA10B6KQ,ST8000DM002,8001563222016,4542
Z302SYKQ,ST4000DM000,4000787030016,11940
Z305D4LM,ST4000DM000,4000787030016,9487
Z305D4LH,ST4000DM000,4000787030016,8142
Z302SYKY,ST4000DM000,4000787030016,11245
Z302SYKF,ST4000DM000,4000787030016,11506
Z302SYKD,ST4000DM000,4000787030016,11506
Z3057CMA,ST4000DM000,4000787030016,7838
S300XP9P,ST4000DM000,4000787030016,14311
Z302SYKJ,ST4000DM000,4000787030016,11661
PL1331LAGM34EH,HGST HMS5C4040BLE640,4000787030016,24250
PL1331LAHD4YKH,HGST HMS5C4040BLE640,4000787030016,5000
Z302SWKD,ST4000DM000,4000787030016,11959
Z302SWKF,ST4000DM000,4000787030016,11662
MJ1321YNG0HY8A,Hitachi HDS5C3030ALA630,3000592982016,47540
Z302SWKA,ST4000DM000,4000787030016,11246
PL1321LAG2DEWH,Hitachi HDS5C4040ALE630,4000787030016,33376
PL2331LAHDUK9J,HGST HMS5C4040BLE640,4000787030016,6106
Z300GPQY,ST4000DM000,4000787030016,30430
Z300GPQX,ST4000DM000,4000787030016,30390
PL2331LAHDS72J,HGST HMS5C4040BLE640,4000787030016,5793
PL1331LAGSKJAH,HGST HMS5C4040ALE640,4000787030016,22256
ZA12P1AL,ST8000DM002,8001563222016,2245
WD-WMC4N1500384,WDC WD30EFRX,3000592982016,24272
Z300GPQD,ST4000DM000,4000787030016,29703
Z300GPQK,ST4000DM000,4000787030016,29158
Z300GPQH,ST4000DM000,4000787030016,30144
ZA10ATV9,ST8000DM002,8001563222016,4543
Z302SWKY,ST4000DM000,4000787030016,11246
Z305KNEN,ST4000DM000,4000787030016,7518
S2X3XT85,ST9250315AS,250059350016,27863
MJ1311YNG30PTA,Hitachi HDS5C3030ALA630,3000592982016,16233
PL2331LAHDV06J,HGST HMS5C4040BLE640,4000787030016,6181
Z300GPQ4,ST4000DM000,4000787030016,30386
ZA111NNV,ST8000DM002,8001563222016,2750
PL1311LAG3BRUH,Hitachi HDS5C4040ALE630,4000787030016,33461
PL2331LAHDUBMJ,HGST HMS5C4040BLE640,4000787030016,6181
Z300GPQ8,ST4000DM000,4000787030016,29157
ZA10ATVH,ST8000DM002,8001563222016,5319
WD-WMC4N2524216,WDC WD30EFRX,3000592982016,20037
Z302SWK0,ST4000DM000,4000787030016,11509
PL1331LAGRL6MH,HGST HMS5C4040ALE640,4000787030016,22372
PL1331LAGM2U8H,HGST HMS5C4040BLE640,4000787030016,24266
ZA12JTFQ,ST8000DM002,8001563222016,3703
Z300GYM8,ST4000DM000,4000787030016,30430
PL1331LAHD1H4H,HGST HMS5C4040BLE640,4000787030016,4831
S3010T2L,ST4000DM000,4000787030016,14672
MJ0351YNG9WSNA,Hitachi HDS5C3030ALA630,3000592982016,36528
MK0311YHG54K7A,Hitachi HDS723030ALA640,3000592982016,48601
Z30111MP,ST4000DM000,4000787030016,25471
PL1331LAH38W7H,HGST HMS5C4040BLE640,4000787030016,950
Z30111MR,ST4000DM000,4000787030016,25471
6VDHZAZE,ST9320325AS,320072933376,25727
Z30111MY,ST4000DM000,4000787030016,25472
Z4D05E96,ST6000DX000,6001175126016,21071
Z305Q5KL,ST4000DM000,4000787030016,463
Z305D4L4,ST4000DM000,4000787030016,8103
Z305D4L5,ST4000DM000,4000787030016,7854
PL1331LAGTN73H,HGST HMS5C4040ALE640,4000787030016,20721
PL1331LAGT7MVH,HGST HMS5C4040ALE640,4000787030016,20046
PL1311LAG3B4VH,Hitachi HDS5C4040ALE630,4000787030016,33423
Z302T7BK,ST4000DM000,4000787030016,11222
PL1331LAGT0J9H,HGST HMS5C4040ALE640,4000787030016,19909
ZA13RJ4F,ST8000DM002,8001563222016,805
Z305D5BS,ST4000DM000,4000787030016,7856
MJ0351YNGA8Y6A,Hitachi HDS5C3030ALA630,3000592982016,35021
Z305D5BP,ST4000DM000,4000787030016,8098
MJ1311YNG5EKKA,Hitachi HDS5C3030ALA630,3000592982016,41405
Z305D5BV,ST4000DM000,4000787030016,7857
PL2331LAGLW9EJ,HGST HMS5C4040BLE640,4000787030016,22421
Z305D5BT,ST4000DM000,4000787030016,2559
PL2331LAH3WE6J,HGST HMS5C4040BLE640,4000787030016,6568
Z305D5BY,ST4000DM000,4000787030016,8103
Z305D5BX,ST4000DM000,4000787030016,8103
PL2331LAHBDD0J,HGST HMS5C4040BLE640,4000787030016,6105
MJ1323YNG16JWC,Hitachi HDS5C3030ALA630,3000592982016,47536
Z305D5BC,ST4000DM000,4000787030016,8122
Z305CTN2,ST4000DM000,4000787030016,7855
Z305CTN1,ST4000DM000,4000787030016,8103
S301NEZ0,ST4000DM000,4000787030016,10324
ZA12JTFG,ST8000DM002,8001563222016,3918
Z305D5BJ,ST4000DM000,4000787030016,8145
WD-WCC4N3YFC3D2,WDC WD30EFRX,3000592982016,12308
Z304JDPR,ST4000DM000,4000787030016,10836
Z305D5BM,ST4000DM000,4000787030016,7853
Z305D5BL,ST4000DM000,4000787030016,7858
Z305PKDW,ST4000DM000,4000787030016,7495
MJ1311YNG35K1A,Hitachi HDS5C3030ALA630,3000592982016,46059
Z3057Q7K,ST4000DM000,4000787030016,9498
Z3021K8T,ST4000DM000,4000787030016,19393
ZA10B6KZ,ST8000DM002,8001563222016,4666
PL2331LAH2UBZJ,HGST HMS5C4040BLE640,4000787030016,6181
Z303S9H4,ST4000DM000,4000787030016,10113
Z4D00NLC,ST6000DX000,6001175126016,15417
Z304J99A,ST4000DM000,4000787030016,9850
MJ0351YNGAD89A,Hitachi HDS5C3030ALA630,3000592982016,35021
Z305KWQC,ST4000DM000,4000787030016,7016
Z3029B12,ST4000DM000,4000787030016,17071
PL2331LAHDLXDJ,HGST HMS5C4040BLE640,4000787030016,5793
Z305DTRP,ST4000DM000,4000787030016,8101
MK0301YHGLGP5A,Hitachi HDS723030ALA640,3000592982016,43824
Z3053298,ST4000DM000,4000787030016,2031
Z305DTRZ,ST4000DM000,4000787030016,8103
Z300GYMH,ST4000DM000,4000787030016,26831
PL1331LAGLXPHH,HGST HMS5C4040BLE640,4000787030016,24059
PL1331LAGTVN4H,HGST HMS5C4040ALE640,4000787030016,20726
Z304JVZ8,ST4000DM000,4000787030016,10860
Z4D05HLX,ST6000DX000,6001175126016,16162
Z305DTR6,ST4000DM000,4000787030016,8097
MJ0351YNGA6NHA,Hitachi HDS5C3030ALA630,3000592982016,35938
Z301038L,ST4000DM000,4000787030016,25914
PL1331LAGSA6LH,HGST HMS5C4040ALE640,4000787030016,21700
Z30415KW,ST4000DM000,4000787030016,11481
PL1331LAHBSRLH,HGST HMS5C4040BLE640,4000787030016,5000
PL1311LAG3874H,Hitachi HDS5C4040ALE630,4000787030016,33445
PL2331LAHDALSJ,HGST HMS5C4040BLE640,4000787030016,5000
Z304JMZP,ST4000DM000,4000787030016,10880
Z305D5B3,ST4000DM000,4000787030016,8096
MJ0351YNGAAGJA,Hitachi HDS5C3030ALA630,3000592982016,34785
Z305CTNA,ST4000DM000,4000787030016,7857
Z305D5B7,ST4000DM000,4000787030016,7237
Z305D5B9,ST4000DM000,4000787030016,7855
Z305D5B8,ST4000DM000,4000787030016,7854
Z304JW2W,ST4000DM000,4000787030016,10832
Z305CTNS,ST4000DM000,4000787030016,5823
Z302DK4M,ST4000DM000,4000787030016,16662
PL1331LAGTH0WH,HGST HMS5C4040ALE640,4000787030016,20721
Z305CTNV,ST4000DM000,4000787030016,7855
MJ0351YNGA493A,Hitachi HDS5C3030ALA630,3000592982016,35691
PL1331LAGSAUXH,HGST HMS5C4040ALE640,4000787030016,21366
PL2331LAGSV0WJ,HGST HMS5C4040ALE640,4000787030016,20935
Z304HM1M,ST4000DM000,4000787030016,9850
Z305D2TW,ST4000DM000,4000787030016,7855
PK1331PAJ2A5YS,HGST HDS724040ALE640,4000787030016,28829
Z3013ZS5,ST4000DM000,4000787030016,23763
S30117M1,ST4000DM000,4000787030016,14290
Z304X7MW,ST4000DM000,4000787030016,7853
PL1311LAG38RNH,Hitachi HDS5C4040ALE630,4000787030016,33461
S30117M9,ST4000DM000,4000787030016,14985
PL1331LAHBS89H,HGST HMS5C4040BLE640,4000787030016,949
PL1311LAG2NG3H,Hitachi HDS5C4040ALE630,4000787030016,30435
PL2331LAGMH0ZJ,HGST HMS5C4040BLE640,4000787030016,24152
ZA10F41J,ST8000DM002,8001563222016,4543
PL2331LAGRLX1J,HGST HMS5C4040ALE640,4000787030016,21751
Z3015A5X,ST4000DM000,4000787030016,24933
Z3041JAR,ST4000DM000,4000787030016,11511
ZA1299E8,ST8000DM002,8001563222016,4541
Z4D052NY,ST6000DX000,6001175126016,15200
Z4D05RZ4,ST6000DX000,6001175126016,21071
Z3025EXV,ST4000DM000,4000787030016,14985
MJ0351YNGA10GA,Hitachi HDS5C3030ALA630,3000592982016,35471
Z4D03YQM,ST6000DX000,6001175126016,15391
ZA12RAYE,ST8000DM002,8001563222016,3698
PL2331LAGMTTYJ,HGST HMS5C4040BLE640,4000787030016,22785
Z4D013V3,ST6000DX000,6001175126016,16162
PL1331LAHD1GMH,HGST HMS5C4040BLE640,4000787030016,5000
Z300WHZA,ST4000DM000,4000787030016,27577
PL2331LAH3XJ4J,HGST HMS5C4040BLE640,4000787030016,6567
PL2331LAGN6RBJ,HGST HMS5C4040BLE640,4000787030016,23221
Z302B1BB,ST4000DM000,4000787030016,16664
Z3025RYA,ST4000DM000,4000787030016,18076
PL1311LAG28JXH,Hitachi HDS5C4040ALE630,4000787030016,34216
S300YSL6,ST4000DM000,4000787030016,13349
Z304JMZS,ST4000DM000,4000787030016,10899
ZA12ZWAW,ST8000DM002,8001563222016,2245
PL2331LAGUM5RJ,HGST HMS5C4040ALE640,4000787030016,19759
PL1331LAHD1KWH,HGST HMS5C4040BLE640,4000787030016,924
ZA11R6S9,ST8000DM002,8001563222016,806
PL2331LAGSV46J,HGST HMS5C4040ALE640,4000787030016,21222
Z4D062PZ,ST6000DX000,6001175126016,15198
ZA10A8RV,ST8000DM002,8001563222016,4665
Z304WGR7,ST4000DM000,4000787030016,9344
Z305D2LD,ST4000DM000,4000787030016,7854
Z302B1B8,ST4000DM000,4000787030016,16662
PL2331LAHDA5AJ,HGST HMS5C4040BLE640,4000787030016,5794
S30108AJ,ST4000DM000,4000787030016,11919
PL2331LAGMAHVJ,HGST HMS5C4040BLE640,4000787030016,23387
PL1331LAGTHSBH,HGST HMS5C4040ALE640,4000787030016,19857
Z4D08CAK,ST6000DX000,6001175126016,15199
PL1331LAGLZK0H,HGST HMS5C4040BLE640,4000787030016,22765
ZA10B56X,ST8000DM002,8001563222016,5320
PL1311LAG3BSYH,Hitachi HDS5C4040ALE630,4000787030016,32726
Z3056Q7C,ST4000DM000,4000787030016,9343
PL1331LAH168RH,HGST HMS5C4040BLE640,4000787030016,6585
ZA10KTTN,ST8000DM002,8001563222016,4665
Z4D05RZH,ST6000DX000,6001175126016,15416
S30117MW,ST4000DM000,4000787030016,14671
S30117MX,ST4000DM000,4000787030016,14985
Z300S6JG,ST4000DM000,4000787030016,17739
PL2331LAGP3HXJ,HGST HMS5C4040ALE640,4000787030016,22547
Z3016M5Q,ST4000DM000,4000787030016,24800
ZA1293QS,ST8000DM002,8001563222016,3919
Z3025LBG,ST4000DM000,4000787030016,18699
PL1331LAGTH7WH,HGST HMS5C4040ALE640,4000787030016,20570
W30090K1,ST4000DM000,4000787030016,29053
Z302DJJ9,ST4000DM000,4000787030016,16663
PL1331LAHBYPGH,HGST HMS5C4040BLE640,4000787030016,6105
Z3016M5H,ST4000DM000,4000787030016,23248
ZA1293QK,ST8000DM002,8001563222016,4666
S300Y321,ST4000DM000,4000787030016,14290
Z300QQN0,ST4000DM000,4000787030016,26754
ZA13R3K9,ST8000DM002,8001563222016,806
Z303WKJA,ST4000DM000,4000787030016,2363
S30117ML,ST4000DM000,4000787030016,14985
Z302BLRN,ST4000DM000,4000787030016,16666
Z3016M5C,ST4000DM000,4000787030016,24550
Z304180F,ST4000DM000,4000787030016,10327
S300Z6PC,ST4000DM000,4000787030016,14314
Z305AQQ6,ST4000DM000,4000787030016,9176
ZA13R2KW,ST8000DM002,8001563222016,807
PL2331LAGSVE1J,HGST HMS5C4040ALE640,4000787030016,20930
